business_id,name,stars,review_count,categories
VdKldEVb7pZwttJ_uLJ-4g,Outback Steakhouse,2.5,79,Mexican
HWemyl5lI-BMgl5zAb8bkw,"Appliance Doctor, Inc.",1.5,37,"American (Traditional),Nightlife,American (New)"
Jy3-BMdpLm-ST5nbsVeYHw,Backyard Beans Coffee - Ambler,5.0,11,"Nightlife,Bars,American (Traditional)"
3AXWtc0hIUTr8HPRP-7Lew,NUVO Movers,3.5,6,"American (Traditional),Southern"
35lEtLqA7K4gJm2hlyTcqg,Mwah Nail and Makeup Lounge,1.5,15,"Vegetarian,Vegan,Burgers"
6_CImi-LktwcLHpAQdFjAg,Kookenbacker,4.0,10,Italian
Rpv5Q2JjfBvljRe46aIlQA,Pomodorino Pizza,4.0,55,"Nightlife,Bars,American (New)"
pFBTtrFfJbJY1YTJu1hxAw,Kin Wha Garden,4.0,35,"Pizza,Seafood,Italian"
_XhVvrlFenIh6Gma5L7Yjw,Hotel Du Village,3.5,10,"American (Traditional),Burgers"
X8hzlPw1yO9Z9UuDIy4iAQ,P J Whelihan's Pub - Newtown Square,3.5,97,"Nightlife,American (Traditional),Bars"
hBiSNza8sgJb8d99m1jRDw,Sir Grout of Greater Chester County,5.0,5,"American (Traditional),Southern"
cggAdD88gEbzdikA08EsGg,Stylish Nails and Spa,5.0,17,Chinese
-IOWVdmqsfd02_G-nJACdQ,Dominick's Side Door Pub,4.0,50,Mexican
v7x0W12mz6ui7l48SVLxJg,Yay Clay,4.5,62,"Vegetarian,Asian Fusion,Thai"
gzJWNwa0dILVYIK7BUFwTg,Chloe’s Corner,4.0,57,Chinese
hWjkjoeYKHEUguNXECbQSQ,Burger King,1.5,12,"Juice Bars & Smoothies,Coffee & Tea,Indian"
JdCQ3DPoKwSBjB0RcC6Q6A,Rita's Italian Ice,5.0,5,Thai
BVj2Hf_7u3NwMkD0Ro1Z2A,M Medical Spa,5.0,8,"Salad,American (Traditional),American (New)"
aCXPdnDwb0iBdFO6Ui6gwQ,Domino's Pizza,1.0,33,"Seafood,Italian"
7gEZO8zTIlJdGcWZMBGMsw,Dina Alon Hair & Make-up Studio,4.5,22,"Nightlife,Bars,Burgers"
1npV2fmMM2Kalr55p5hwyQ,German Society of Pennsylvania,3.5,7,"Bagels,Sandwiches,Coffee & Tea"
VM3NG26dQqB6-7-QuKqu-g,CJ's Tire & Automotive,3.0,14,"Nightlife,Bars,Mexican"
PYwg-L7NTT7Opi-jLupeRw,Salon Royale Court,5.0,8,"Nightlife,Bars,American (Traditional)"
gxg9zhterZayjjlG_hDIHw,Malvern Auto Tags,5.0,11,Seafood
LoHhKrZyN53vwQ4BM80k7A,Big Lots,2.0,5,"Tapas/Small Plates,Nightlife,American (Traditional)"
eeyVQ7zJ_01OUMjynzHrvA,Lorraine's Taste of the South,4.5,19,"Bars,Nightlife,Lounges"
GlhqPvCyTD-Pcorhtso2Ig,Kith + Kin,4.5,10,"Salad,Mediterranean,Sandwiches"
Yx8gK8dEETqSrrCFUYrZRw,Wheels In Motion,3.5,6,"Vegetarian,Vegan,Burgers"
ehD-O_CRf7LYvoMIajh71w,Wayside Market,4.5,73,"Sushi Bars,Salad,Sandwiches"
XezLkwuHgkxIu729Hnt68A,"Time To Shine, LLC",2.0,9,Caribbean
hS6dyRJWAw9XZYTeuXFKqg,Tires Etc,3.5,20,"Nightlife,Bars,American (New)"
stO1LBPOweqpRBFieuzCug,Irvine Auditorium,4.0,6,"Sushi Bars,Salad,Sandwiches"
Pxmt03f0mW2DBqOeXo2JWw,Brookshire Trace Apartments,1.5,6,"Desserts,Salad,Indian"
U0Bcuv9Gbp0ozFSDntgyvg,Neopolitan Delicatessen & Restaurant,3.0,41,"Juice Bars & Smoothies,Bakeries,Coffee & Tea"
YFFXUI6kHpUW_xqrAIARbg,Ridge Cleaners,5.0,6,Pizza
KEnCpmdX6Caor8lQMfcgIQ,Diamond Street Photography,5.0,5,"Nightlife,Bars,American (New)"
4DxbEns9iihpilbffdzvPQ,Dunkin',2.5,7,"Nightlife,Bars,Burgers"
4rqDwttEWvMDZzvbOHv-ag,Holly Hill Health Foods,4.5,11,Mexican
YelRcRgfIgRKodkdC1YfdQ,Original's Italian Pizzeria and Restaurant,4.5,28,"Pizza,Sandwiches,Italian"
kleZVTJGP0gbffmAW-IQYw,Bella Roma's Pizza,4.0,32,"Nightlife,Bars,American (New)"
5HEEApGVOAE-yf9ekCkSHw,Maxwell Realty,2.0,44,"Asian Fusion,Chinese,Thai"
Zio9jfLUtcqmO-O7dEB9Mg,Nan Feng Asian Food Restaurant,3.5,22,"Asian Fusion,Thai"
OqYAmF6WI83Gdy1aTqMAhA,Radiance Spa,4.5,15,"Nightlife,Bars,Burgers"
Bl03ZjJ3Qs484KyipOHo1g,Vault Taproom,4.0,14,"Steakhouses,American (New),Sandwiches"
jHfR2bNY4l9H99TJH931HQ,The UPS Store,2.5,17,"Asian Fusion,Chinese,Gluten-Free"
jsEo_iMOgULB7w8zGfRJeA,Mokas Mediterranean Restaurant,2.5,5,"American (Traditional),Donuts,American (New)"
rzms0oQmxwVpSKCnRj_teA,Philadelphia USCIS,4.0,14,American (New)
Z91wV9Sszjnf2Ygs9ddviA,Cuticle Corner,4.0,51,"Mexican,Barbeque,Tex-Mex"
v9Ou4-cbBC9yQ_MTyEsx6A,Philadelphia - West Chester KOA,3.5,25,"Vegetarian,Vegan,Burgers"
wgyh6_YZt_ByA9iBbX5i7g,"Body Graphics, Inc",4.5,20,Coffee & Tea
p8ZjK4Djg5290xhIibRGnQ,Fitzgerald's Tire & Auto Service,4.5,22,"Nightlife,Seafood,Bars"
AzrL-kBD05s-G_aZzwEirw,Philly Music Lessons,5.0,12,"Chicken Wings,Seafood,Fast Food"
gFzDb14nmRU54nkpxyHWhg,Monarch Medspa,1.0,8,"Nightlife,Bars,American (New)"
fVv5zjHtPLTTGM1_epzzQg,Select Living Management,2.5,8,"Asian Fusion,Nightlife,Latin American"
gDWWvGMYGv-3AwG03zarjw,Federal Donuts,4.0,8,"American (Traditional),Southern"
-DcAq3aOYlMTM0vzOIAMMw,Cedar Hollow Inn Restaurant & Bar,3.5,73,"Sandwiches,Nightlife,Italian"
8D10wCHiMvF8qfl8N-jE_A,Ardmore Grooming station,3.5,18,"Pizza,Chicken Wings,Nightlife"
WYqcbEyZwgao1aQ08GY1jQ,Wax N Scent Studio,5.0,13,"Sandwiches,Food Trucks,Middle Eastern"
84qYRDt3uV7KdAwlbbJGLg,Best Impression Med Spa,3.5,19,"Coffee & Tea,American (New),Italian"
sUKC5jxwdQt-5Rdu-yUVWA,VIVID Eyecare,3.0,9,"Nightlife,Bars,American (Traditional)"
Fh3zfSHNdLpokJa56VuTGQ,Philadelphia Institute of Dermatology,1.5,13,"Food Trucks,Burgers"
tkOFQ6BzEew_GYiJ3f9oCQ,Upper Main Line Branch YMCA,3.0,23,"Sandwiches,Nightlife,Italian"
JqvkVi-aiTjdfdp4wP8XIA,Wawa,3.0,8,"American (Traditional),Donuts,American (New)"
TwGO4XPAMlut5yG2QhBQ1w,Dermagrafix Permanent Cosmetic Studio,4.5,11,"Mediterranean,Greek"
X0-7FX1V7JYXpAknL1y-5w,ShopRite of Yardley,3.5,41,Chinese
MUTZwuWLPxrf1i-JR4PJ7Q,Chikara Sushi & Asian Fusion,4.0,131,"Vegetarian,Vegan"
yZKyWN_gBQ4gfwJyXjdwvg,322 West Photography,5.0,6,American (New)
8XIytvHsmqLfqqIkEQYCow,Purrfect Pet Companion,5.0,10,"Nightlife,Bars"
bNWGPsHKVUCTAs-2P9mlyg,T-Mobile,3.0,8,"Mexican,Barbeque,Tex-Mex"
yDGG_496blDSpnqefHT7nQ,Barkley's BBQ,3.0,15,"Asian Fusion,Chinese,Thai"
O4U-lgorF8SEfuJS8J_YTQ,Valerie Morrison,3.5,29,"Asian Fusion,Chinese,Thai"
K_CS--rB2jpdZ_YmffEInQ,Chestnut Hill Brewing Co - Taproom,3.5,10,Coffee & Tea
EJfnSw2uPxASKnplRub0kw,Hand & Stone Massage and Facial Spa,2.5,32,Italian
bBHDTktuLXC_-GmISmyDhg,The G Spot Modern Retro Boutique,3.0,13,Chinese
XosmtIspQBjrRBBLcMdV4A,Star Nails,4.0,35,"Nightlife,American (Traditional),Bars"
r2VkTqhaK86fE9JA2Ww1NA,Little Caesars Pizza,2.5,12,Coffee & Tea
saBJrl6wB1zjVGNeQxj1Pg,Annie's Nail Salon,3.0,14,"Steakhouses,American (Traditional),Barbeque"
DQC5_0H-1YSn4yjCsSu9lg,Bus 1111,1.5,12,"Pizza,Italian"
07LPxCT59Gwg57tmzQdirg,Quick & Quality,4.0,5,Mexican
DYDKIjbaVgMrJ7_mLfjteA,Village Cuts Salon,5.0,9,"Noodles,Chinese,Soup"
picPFi6JAQ6VDQUCOqftmQ,Pennsport Market & Deli,2.5,5,"Nightlife,Seafood,American (Traditional)"
42Gq2kRqkpIFz3Yu8KiC1Q,A New Hope Hypnosis,4.0,21,Italian
_nhrnXE4fqyPY0kpdk03Lg,Boova Haus,4.5,11,"Sandwiches,Nightlife,American (New)"
dVC2Rg_BGW3XOIlvEFxh9g,DAWA Sushi & Ramen Bar,4.5,104,Mediterranean
7tBrFz4n3xtXd6BRk86TFA,Takka Grill & Pizza,2.0,22,"Middle Eastern,Nightlife,American (New)"
D68heP9g3Auuz3768sl2HQ,CBS 3 Kyw-Tv,2.0,5,"Sushi Bars,Japanese"
s_E3MJF7CjZZB1AhfSJjmw,Wawa,3.0,14,"Seafood,Italian"
sUfFxJcSCzizQ6WflJWWiA,Creek Side Diner,3.5,24,"Nightlife,Bars,Mexican"
RxHbjNxcDyl9XUnm_nyuBw,Chick-fil-A,4.5,19,"Pizza,Salad,Italian"
pyZXqpMmAJpMd8-i0GMBQw,Greenhouse Internists,4.0,18,"Nightlife,Bars,Burgers"
7OYOESZhF4GKidAdYhnD3Q,Wendy's,2.5,11,"Chinese,Szechuan"
vuM_e7niXcspLooTVZNXPQ,IHOP,2.5,91,"Asian Fusion,Nightlife,Latin American"
1qciFQiO1RJ83Oh7DRioKQ,Blue Cross RiverRink,4.0,87,Food Stands
Yz0fJyBkUF8VZBvwFswkRQ,Liberty Kitchen,5.0,56,"American (Traditional),Burgers"
IzTh_D90T7LZRxy1lgAG-Q,Broncos Brazilian Steakhouse,4.5,102,"Sushi Bars,Japanese"
r0570Yv6oJaKrMwXQZd7sg,Black Bear Sealcoat,2.5,37,"Nightlife,Bars,Indian"
W_qAmrXudrHQZ_YcF9PhAA,Havertown Carpet,4.5,16,Italian
sZK1P4iRFfLApABRrpvBOQ,Hyatt House Philadelphia/Plymouth Meeting,3.5,39,"Pizza,Sandwiches,Italian"
SAekNNLJzaVH4x1D9mB9Yg,Govberg Realty,2.0,11,Coffee & Tea
Nv8CxjoKoIgXJ9It7H7tMA,Giant,2.5,12,"Nightlife,Bars,Burgers"
l5UkFPBgATZ5HCdeYw0iZQ,Workhorse Brewing Company,4.5,66,Bakeries
liptHsMVjdHg_38NVuk-Yg,Snap Custom Pizza,4.0,105,"American (Traditional),Nightlife,American (New)"
1k-TBTpaBnxaKXlR4qSA6g,Affordable Squeaky Clean,2.0,21,"Seafood,Italian"
zwd4dyQ5ovnjVojWfAuhMw,European Republic,4.0,239,"Tapas/Small Plates,Nightlife,American (Traditional)"
HDGTOksawKXEPeoCUrH96g,Jean-Georges Philadelphia,4.0,117,"Nightlife,Bars,American (New)"
nhp5mhV6_6XOZDE8dWwWvA,Robin Ford,4.0,13,"Nightlife,Bars,Burgers"
tjjVkpJSZj6ZnzcChezCuA,Shaxian Delicacies,3.5,7,Chinese
A9El2DdT9Qx2tfFc_f279A,Kimpton Hotel Palomar Philadelphia,4.0,444,Pizza
olE62mkrke5I0zFvvmu9eA,"Brian Trachtenberg, DMD",5.0,7,"Nightlife,Bars,Burgers"
c2fOdKzW7Iq8Bec8Wc3S5A,Bristol Blitz,3.0,5,"Vegan,Bagels,Coffee & Tea"
pq8x9lii-ZV1U4RJVG29Lg,La Colombe Coffee,4.0,156,"Pizza,Salad,Italian"
ZqBwsiBlMqiMTSjlXAenMA,Banh Mi Square,3.5,22,"Nightlife,American (Traditional),Bars"
_bXtF8hXJgEcUMQIOfqSsw,Henning's Supermarket,3.5,76,Sandwiches
ENhzvzEbixDwE3f5G-shbg,Yummy Sushi,3.5,94,"Desserts,Mexican"
ePIFqXd6lwSLqAC3uP0P3A,Gemini Tattoo,5.0,7,"Seafood,Italian"
1KRG1W1Bj_veYSsNX4I8Tg,James Brown Plumbing Heating & Air Conditioning,4.0,10,"American (Traditional),American (New),Sandwiches"
Pi-X-B8kLz_4CgCspwkR4g,Concord Auto Protect,3.0,14,"Nightlife,Bars,American (New)"
PQwFeAxAm4krgDTGMMWXyA,KYW Newsradio 1060,4.0,28,"Juice Bars & Smoothies,Coffee & Tea,Indian"
y05yGimtErvAv0VLrrhHJg,Happy Inn,3.5,12,"Food Trucks,Nightlife,Bars"
jNgpTl_gb1o2aPa6_u08XA,Whole Foods Market,3.5,32,"Nightlife,American (Traditional),Bars"
ESDGVWCSroj3ddO98kHz2Q,Enterprise Rent-A-Car,3.0,11,"Bagels,Sandwiches,Coffee & Tea"
nvbRjl74BbGHPzz_QjITRw,Gini G's,2.5,8,"Desserts,Sandwiches,Italian"
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,"Nightlife,Bars,American (New)"
kmKHBCTec-e6H4aK7fD8Ag,Burger Bar at Gallo's,3.5,122,"Chinese,Szechuan"
Tve_ON4rFFWMwIpeRApl1w,Gryphon Cafe,4.5,33,"Nightlife,Bars,American (Traditional)"
xGBHv5kA1Cm4eYyqzxy7Kw,Dunkin',3.5,34,"Ice Cream & Frozen Yogurt,Desserts,Italian"
2qVZiMB22YPC2HCM62Gnbw,Scarpetta,4.0,213,"Nightlife,American (Traditional),Bars"
eGYJDbjab4dUp8mg2dkOvQ,Taco Bell,2.0,11,Sandwiches
BAwtgZs-zZC4JZ0--aEpQw,Clarks Auto Repair,4.5,15,Pizza
5ZQwBB8-YJExx1bWcVFIIw,Popeyes Louisiana Kitchen,3.0,20,Korean
IraOwoll2n6VPhVb4wgSNg,Calios,2.5,10,"Pizza,Salad,Italian"
3YCQH1QoDjnTha5S7tJtlw,Pizza Power,4.0,8,"Chinese,Szechuan"
8ql129VldhnHms0vCSmJLQ,Express Nails&Spa,3.0,12,Bakeries
iCOexB6rfJWBRebJ2Ks5RA,Supercuts,4.0,7,"American (Traditional),Southern"
fD_2ewYaAfDz6yKGXgKXXQ,Sam's Pizza,4.0,32,"Nightlife,Bars"
WGfAI2nR24XXFcQ2aSx81w,Trevose Beer and Soda,2.0,8,Coffee & Tea
uxtTOiDzKOJQZgoVEgocJw,The Whitpain Tavern,3.0,102,"Asian Fusion,Chinese,Gluten-Free"
_7pYY0TS3Wao2_jnQ1LBBQ,Marco's Pizzeria,3.0,64,"Sandwiches,Nightlife,American (New)"
_a9Ts5NBDGFkIrXku79yTQ,Mari Mi Bridal,5.0,9,"Pizza,Sandwiches"
TwdcHky7R1yquk6l-dTDtg,Hewn Spirits,4.0,13,"Nightlife,Bars"
OMschZTxCLU5SjH8uyaCWg,MEI Catering,5.0,9,"Asian Fusion,Chinese,Thai"
pUBzBLKRI1IeDQJDufAa4Q,Veith Apartments,1.0,9,"Nightlife,Bars,Burgers"
gqgP2TP8HvhnVRPQruKejQ,Philadelphia Union,5.0,12,"Nightlife,Bars,American (Traditional)"
f22prjTaNUWwqvVsI4HWxQ,Starbucks,3.0,59,"Mediterranean,Italian"
viC-j3vKaSl2rUuR0gFWNQ,Crane Arts,4.5,6,"Seafood,Salad,American (Traditional)"
0gRyrnCfbXXOnDqOszHuAg,Photobot 3000,5.0,24,Thai
K0lttiVfWWP1u5JmsVp4cA,Fox & Son Fair Foods,4.5,202,"Vegetarian,Vegan"
iL580gyKqBf3TI_JcovM6A,Murray Cleaners,2.5,6,Bakeries
yGKb4Bu0y-ocU3n5GdBYxg,Murphys Beef & Ale,4.0,12,Food Trucks
qlt0aeVnh4B3X5mUeEUtnQ,"Regal Warrington Crossing ScreenX, 4DX, IMAX & RPX",3.0,90,"Middle Eastern,Nightlife,American (New)"
QQALFTHXARSAviOaSVDrKA,Arch Enemy Arts,5.0,8,"Nightlife,Bars,American (New)"
9ENpc5Vdh4QwVRQUR1XCJw,Pep Boys,2.0,25,"Chicken Wings,Donuts,Coffee & Tea"
fNL7OE0T2nXCt6gpPlxUOg,Jats Auto Transfer,5.0,13,Sandwiches
xSBPlusiuuEQVcFOg9AMgw,Clark Park Dog Bowl,4.5,8,Pizza
GltVrzwcDYT9Om8tW6H3FA,Fat Jack's Comicrypt,4.0,48,Italian
A4CPH0tLHOrtoTVNQcJSRQ,Grand China Buffet,2.5,149,"Mexican,Barbeque,Tex-Mex"
BkTFtgkkOva49Dj3MIPN0Q,Lima Pizzeria,3.5,32,"Salad,American (Traditional),Nightlife"
8iMubtt1hTafu5YhEzvZVg,Be Well Bakery & Cafe,4.5,346,"Caribbean,Seafood"
xR6252Ymm0oal9V_zSymAg,Bloomsbury Floral Design,4.0,6,Coffee & Tea
1_XjaoEi9LrsO9DByWfX-g,Gamestop,3.5,5,"Seafood,Salad,American (Traditional)"
Zl5zVrIkTmGd8bP6dTJoyA,Bishop Estate Vineyard & Winery,4.5,40,Mediterranean
QxYHiuXphuP0pVGVdCYP8g,B N B Cigars,4.5,12,"Bars,Nightlife,Seafood"
1j7Y1eek07NRv_SkBOJFgA,The Ridley House,3.5,45,"Bagels,Sandwiches,Coffee & Tea"
0ag-ySyITKxZpNA_R-aU5g,Noah's Playground,5.0,6,"Bars,Nightlife,Seafood"
-K3s08plNAq6moEBI7D-Zg,Drybar Ardmore Suburban Square,2.0,54,"Bakeries,Donuts"
NuQc3M7ywxwNwDdWty22OA,Good Plumbing Heating and Air Conditioning,4.0,20,"Vegetarian,Bakeries"
Em_r_Twgmm-XgfNYMDpCtA,FAST-FIX Jewelry and Watch Repairs,3.5,35,"Pizza,Italian"
jqJ697AWs-UgUN1MDOM2sA,Rittenhouse Dentists,4.5,114,"Middle Eastern,Nightlife,American (New)"
o1-_2IWCdk6HwXqW-7tEfw,China Moon,3.0,9,Mexican
Bv-v7B3Bva_t-sYpNIhzrQ,Wawa,3.0,10,Chinese
KCDcPliB3CEeakrf92prYw,Femi's Pizzeria,4.0,25,"Desserts,Bakeries"
hxztzzzHpUviu0dwdHM19w,The North Face Philadelphia,2.5,29,"American (Traditional),Sandwiches,Nightlife"
Kk8sIQGaYCA-SQjgDZ8pBw,Kabuki Japanese Restaurant,4.0,320,"Sandwiches,Nightlife,American (New)"
qtPSKxCx_EfWw7fR1s2qxQ,John Morton's Tavern,3.5,13,"Nightlife,American (Traditional),Bars"
AzEcsXm2ScQTVp3hZG_ceA,Kerrigan Automotive,3.5,10,"Vietnamese,Thai,Coffee & Tea"
8XUERIYMmq-jhgnrtyKEDQ,Crunch Fitness - Bensalem,2.5,7,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
Z2Grhchchmzgil1crsS5pg,American Arms & Ammo,2.5,14,"Nightlife,Bars,Burgers"
d1R4QoQx7_ncSRCRBts-1A,Salon Bellissima,4.5,27,Coffee & Tea
loH8elZE_ixjTvVug01SMw,Brandons Nails,2.5,10,"Nightlife,Bars,American (New)"
AWCnxlM-NU3ZlIKLBjFIGA,Pat's Barber Shop,4.0,7,"American (Traditional),Burgers,American (New)"
JiVO3KgLI5yVq4CRBac2SQ,My Plumber,4.5,77,"Vietnamese,Thai,Coffee & Tea"
xzc-u02cOhQOrprC9RTvjA,Victor's Auto Care,5.0,7,"Pizza,Italian"
eJlWEpImyfDB8BBPgNcq7A,Zorba's Opa,4.0,86,Chinese
k0g7FiSK11k9Bl82aiE3Ag,Sam Ash Music Stores,3.5,30,"Tapas/Small Plates,Nightlife,American (Traditional)"
QqEyFfbfX1hENo7-oL1vUw,The March Hare,4.5,7,"Nightlife,Bars,American (New)"
JKE13_QyMY3M6Npca98_zg,The Barbershop,4.0,6,Mediterranean
rajhXVhe25WptAZx26UqTA,Chick's Philly,4.0,216,"Nightlife,American (Traditional),Bars"
OPYFZTmRJwE4UnLppEZCHA,Sportmaster Bait and Tackle,2.0,7,"Bagels,Sandwiches"
wopAyHkTjEc3LPzySk06Hw,Healing Hands Massage,4.5,13,"Sushi Bars,Japanese,Asian Fusion"
oOO2VUntBvLTBDY5zOK8QQ,Jefferson Obstetrics and Gynecology Assocs,3.0,8,"American (Traditional),Nightlife,American (New)"
xHSWEr45oRhDV9JuuNA6wA,BMW of Devon,3.0,74,"Tapas/Small Plates,Nightlife,American (Traditional)"
PwHa_x_kUykiJBg1Vo1BiQ,Mike's York Street Bar & Grill,3.0,129,"Nightlife,Bars,Indian"
gB9c_OMjvGrn36XjHArAUQ,LaScala's Pronto,3.5,171,"American (Traditional),Sandwiches,American (New)"
6lt2RCjc5Pzm7jGg6n0Zsg,room service 360,4.0,13,Mexican
_ilpeu5wHnxEcsqPDhDMZw,Guida Door & Window,4.0,11,"Nightlife,Bars,Burgers"
cgwydv-BvXL5A_h_SaCTNQ,Menagerie Coffee at The Bourse,4.5,14,"Asian Fusion,Nightlife,Latin American"
edS_q6Cul6fZFEJPAqMrZA,Rita's Italian Ice,1.5,11,"Tapas/Small Plates,Nightlife,American (Traditional)"
YiL_359tckA-bSuriPsfGg,Rossi Mechanical Services,4.5,5,"Mexican,Barbeque,Tex-Mex"
qFwKNXKt2fvCatrLAqDONg,Taco Bell,2.0,33,"Mediterranean,Greek"
4hLhjyGiON5sIFszxiRavg,Giant,3.0,24,"Caribbean,Latin American,Gluten-Free"
WzMfMJKOpN0j21DvXC-g6Q,7-Eleven,2.5,5,Pizza
eaUSPTynZkTg3qj_drNxPQ,Okie Dokie Donuts,5.0,16,Seafood
BKLoAwboAy0-ajZfqwpR_w,Sugartown Veterinary Hospital,5.0,11,"Nightlife,Bars,American (New)"
B6RTtrOfGwXoTCJUNIsVJg,Deneen Marcel Lashes,4.0,14,Coffee & Tea
LjNQB9RyONSkhTHezFskbA,Serenity Aesthetic Center,4.5,7,"Nightlife,American (Traditional),Bars"
BFGaIlSqn-F-dtkSThC3Cg,Pike's Pub,4.0,5,Seafood
gi3skeX7tem47pqrWyam8g,Stockbridge Fine Art Print,4.5,6,Korean
ZB01VMnBmMlMem_6OtrQmQ,"General Deck, Bar, Grill",4.0,43,"Nightlife,American (Traditional),Bars"
naLdPZBHOeC2id4WVSoigA,Al Pastor,3.5,128,"Nightlife,Bars"
lJuPuOBfASmxVKh8-0NeWg,George's Music,4.5,5,"Chicken Wings,Thai,American (New)"
YBq6blbEs3Vc43x-G0mC8w,The Farmer's Daughter,3.5,149,"Pizza,Italian"
XbsLBOvK1EZw6vlhMkTB1Q,Belvedere Flowers,4.5,73,"Sushi Bars,Salad,Sandwiches"
yJ1g8Q_z20wzUe53tUMsIg,Bank of America Financial Center,2.0,5,"Pizza,Italian"
rj1Z-chVqkB3fP66hohrjg,Dominic's Shoe Repair,4.5,15,"Salad,Burgers,Sandwiches"
ILn5k61JhHO3dHmv_JVG4Q,Philadelphia Tattoo Collective,4.0,11,"Sandwiches,Coffee & Tea"
WACr9F1mxW_IiM6Lq4WvaA,Growth Opportunity Center,2.5,6,"Nightlife,Bars,American (New)"
2JELyyb4MdGtrVIWD5mpfQ,Bravo Pizza,4.0,43,Coffee & Tea
KFlexM7a0PbtrXHylmKDUg,Nick's Barber Shop,5.0,7,"American (Traditional),Nightlife,Steakhouses"
fSRCT2Gtc_RkO-JzR5mEZA,Bubble Tunnel,3.5,7,"Middle Eastern,Nightlife,American (New)"
vlGBKK9Ti07MYibNQbTq5g,Philadium,4.0,24,"Nightlife,Bars,American (New)"
fWPqX4qWh3J25xzLzqLo3w,Public Storage,4.5,8,"Asian Fusion,Chinese,Thai"
U_px8EKJcvrqvYuq7he_sA,777 South Broad,2.0,8,"Nightlife,American (Traditional),Bars"
K9My5wdTnlch1usNLz8iGQ,Tosco Pizza & Italian Restaurant,4.0,81,"Desserts,Bakeries"
0yqpaakk5iM70s1c-L-lkA,All That Jazz Sound & Security,5.0,79,"Sushi Bars,Japanese"
Vuagn0IMG5Ug2X3dhvZ9uw,G Casamera Hair Salon & Day Spa,4.5,10,"Vegetarian,Vegan"
QuTJA3Sn-UbcqGmAx99A3g,uBreakiFix,3.5,12,"Sushi Bars,Japanese,Steakhouses"
VbEm2EN2rpCqSQDVnIZZuw,McDonald's,1.0,12,"Nightlife,Bars,Burgers"
oRLG5fJrGJzzj4AO4yjqMg,Dragon Phoenix House,3.0,41,"Nightlife,Bars,Italian"
2x1ahdJXuZmhxwzayUaokA,Jerusalem Furniture,1.5,5,"Nightlife,American (Traditional),Bars"
CGob_3HV0YfAb42194AkZQ,Hair Artistry and Skin Care By Edye,5.0,5,Italian
EB5pnHGHthrpHw4875lzBg,McDonald's,2.0,13,"Vegetarian,Vegan,Burgers"
ZbeVoOi9WcrwUZPKJVm7Yw,Kodabow Archery Range,5.0,6,"Nightlife,American (Traditional),Bars"
dOrOUxtylrJgMigULrIJlw,DSW Designer Shoe Warehouse,4.0,18,"Pizza,Italian"
afV_jsKOe0fWky2KeNuEbA,Bryan Stuckert Plumbing,5.0,11,"Nightlife,Bars,American (New)"
KB3I1jQFeJqCHhVHY7TieQ,Stanley's Hardware,5.0,125,"Bakeries,Donuts"
MrAlImCKqdGMQQ1qxiu5kA,Your Organic Bedroom,5.0,5,"Nightlife,Bars,American (Traditional)"
-s6dn5Rbntfby7uPEDlDSA,AutoZone Auto Parts,2.0,6,Chinese
qg4dxUN2myUvbyIm03T9oA,Chenatural,1.0,5,"Donuts,Coffee & Tea"
rwNoyRiRSqrQ9NrS7cpD_g,Maaco Auto Body Shop & Painting,4.0,8,"Nightlife,American (Traditional),Bars"
ei5wjgh-xGNDop2dpS7mqg,China Chef,3.0,23,"Bagels,Sandwiches,Coffee & Tea"
f7382muha5hSQfPUZTBBzQ,Young's Produce,4.0,14,"Pizza,Italian"
-3Z9SadSY-w_ckVGQ0dedQ,Center City Towing,2.5,8,"Sandwiches,Nightlife,American (New)"
k5ODiSuPem4rHsBgi-iCSA,Maryanne's Homestyle Cooking,4.0,197,"Pizza,Italian"
pusAmZFxpc5DSzoO_mx9aw,Best Buy,2.5,46,"Nightlife,Bars,Indian"
pnvgzxwsuYSx0PbgfF_qxQ,Emperor Restaurant,3.5,9,"American (Traditional),American (New)"
ZbXYtRzvsZ5AWlI5pWp3Ow,Wetter Landscaping,3.5,5,Mexican
uHS5OM0ShgBwMs57pbYRdw,QVC,1.5,76,"Food Trucks,Food Stands,Middle Eastern"
-u5B1BLoX33z2FTcF2gF_A,Urban Air Adventure Park - Royersford,2.5,15,"Sushi Bars,Japanese"
sC45E7YvilOD4mAngrr3dw,King's Wok Chinese Food,3.0,19,"Seafood,Italian"
8jmTWp1l7gjs0sJJMthMsw,Blue Bay Restaurant,2.5,27,"Pizza,Italian"
SRoMOEKSobwp60pYmpsZDg,Rich's Other Place,3.5,46,"Nightlife,Bars,American (New)"
KaSlMK8uWCVVukYuanF5uA,Millevoi Brothers,4.0,13,"Chicken Wings,Thai,American (New)"
hVji-GdwHIxONtbi7K6dzQ,German Auto Specialists,4.5,35,"Nightlife,Seafood,American (Traditional)"
PmF86T_LjvOUVl-9qlquzw,JG Services,3.0,23,"Pizza,Salad,Italian"
VfWTXITyfy_hrWJTY_8ptg,United Tire & Service of East Caln,4.5,12,"Tapas/Small Plates,Nightlife,American (Traditional)"
NkJ69WN6SzCxGCF86HQCrw,Hatfield Ice Arena,3.5,12,"Sushi Bars,Japanese"
